g_uk_datazone,g_uk_easting,g_uk_northing
E01025242,353547.2,432293.4
E01012382,353546.3,382910.8
E01006320,353530.6,409873.3
E01014081,353530.5,246783.2
E01012372,353519,379822.5
E01014383,353517.9,158598.7
E01025421,353513.6,422817.4
E01028961,353507.8,302741.2
E01006804,353501.3,400382.2
E01006815,353500.9,396467.6
E01025302,353472.2,433518.9
95XX03S2,353469.2,381083
E01025446,353462.4,421760.6
E01012410,353456.2,387237.6
E01025423,353451.6,422395.4
E01025450,353446.9,427170.5
W01001587,353441.8,193819.8
S01000689,353423.3,758381
E01006898,353421.6,390773.2
E01014025,353416.2,251278
E01006875,353411.8,394655.8
E01014093,353402.4,239319.8
E01006844,353400.7,393466.9
S01000334,353372.3,798773.6
S01004946,353364.3,1003792
E01025299,353355.9,433121.4
E01028897,353349.3,341465.9
E01006364,353347,404388.4
E01025290,353346.9,428919.1
W01001584,353346.3,192487.4
E01025274,353314.7,430875.9
S01000459,353305.2,839906.3
E01014492,353301.3,176903.5
E01029162,353293.8,116694.5
E01012408,353273.8,381034.9
E01006362,353268.4,405253.3
E01014495,353252.8,176573.3
E01025276,353195,431218.1
E01025448,353183.7,427942.9
E01025313,353173.1,430356.5
E01014090,353168.3,239649.1
W01001559,353158.6,193027.7
95XX01S1,353144.2,380140.5
E01006871,353132.9,395315.5
E01019348,353128.2,476524.5
95XX03S1,353124.6,381270.6
E01025291,353113.5,428506.5
S01005465,353113.2,647514
E01018684,353077.6,372722.7
E01012414,353075,386711.5
E01019202,353073.8,561358.1
E01025445,353069.7,421113.2
E01014498,353068,178515.8
S01001551,353057.8,667369.3
E01014848,353039.9,164452.4
E01025449,353034.3,427442.6
E01006811,353006.3,396777.8
E01014094,352999.2,240327.1
E01012403,352998.8,382152.8
E01025289,352992.1,429143
E01006802,352987,400412.1
E01019358,352972.5,492661.8
E01025314,352971.8,429765.5
E01025538,352969.8,412167.8
E01025241,352969.4,431817.8
S01000364,352963.5,812522.2
E01006321,352963.4,409330.5
E01025447,352959.5,421627.3
E01019326,352959.2,529933.7
E01006812,352957.4,396270
E01012411,352956.6,387180.2
E01025256,352955.7,432656.9
E01006806,352947.5,399964.3
E01014849,352943.3,170963.9
E01012373,352927.6,380433.4
S01000457,352914.1,839594
E01012404,352902.1,382730.3
E01006365,352901.4,404160.8
E01014494,352897.8,176577.3
E01025308,352895.4,431154
E01025415,352891.4,422463.2
E01025428,352858.6,426853.4
E01014026,352855.5,235290.3
E01029211,352837.5,127773.2
E01029061,352829.9,146040.8
E01006367,352815.9,402964.5
E01019201,352793.9,561036.9
E01014493,352788.4,177032.8
E01006366,352787.8,403148.7
E01012396,352787.3,381574.7
E01006901,352782.3,392595.1
E01025310,352753.1,430700
S01000461,352750.3,839824.4
S01000462,352744.2,840133.3
E01025130,352738.9,470443.6
95XX01S2,352732.3,379798.3
95XX09S1,352729.6,381499.2
E01018350,352728,368289.6
E01029160,352727.9,117029.9
E01019368,352720.3,490820.4
E01006852,352714,397317.1
E01012412,352704.2,386077.6
E01006897,352697.2,392026.4
E01018687,352694.9,377296.3
E01006847,352684,393073.1
E01006845,352683.8,393872.6
E01012413,352682.8,386677.9
E01014787,352671.4,175545.5
E01014095,352671.2,240542.9
E01018686,352668.3,378355
S01005467,352667.2,647834.6
S01001646,352666.7,678347.3
E01025277,352664.7,434860.2
E01025259,352662.2,433492
W01001585,352662.2,194157.8
E01006810,352652.1,396845
E01006807,352628.3,399366.6
E01012402,352619.7,382203.3
E01006874,352608.5,395026.1
W01001586,352602.5,193599.2
E01029015,352601.5,286307
E01025258,352599.4,432711.5
S01000644,352598.9,748644.1
E01025459,352586.5,421858.6
95XX04S2,352572.7,380397.8
S01002923,352571.3,701997.6
E01025429,352569.5,426592
E01029159,352549.2,116223.9
E01025239,352547.7,431614.8
95XX09S2,352535.1,382029.2
E01019347,352530.8,478396.3
E01014091,352521.6,239631.4
E01019359,352504,493209.2
E01006908,352501.4,391555.1
E01025427,352501.4,427128
E01025312,352488.5,430453.9
E01019362,352484.1,491377.6
S01002902,352468,701666.7
E01006814,352454.8,396459.1
E01012392,352452.9,387859.7
S01001609,352450,673506.2
E01019366,352437.5,492077.3
S01005472,352420.7,649721.6
E01006873,352412.7,395736
95NN15W1,352411.6,352565.9
E01012399,352401.9,381305.3
E01014050,352399.7,220525.8
S01000332,352395.8,798521.4
E01006846,352389.3,393299.7
E01019328,352373.7,530328.1
E01019367,352373.3,490723
E01025309,352373.1,431109.7
E01024966,352357.5,416564
E01025539,352343.3,409843.5
E01029011,352340.3,274585.5
E01025416,352320,422563.2
E01014786,352317.7,175992
W01001595,352315.8,206961.7
E01006896,352314.6,392138.4
E01029198,352303.2,123540.2
95XX04S1,352293.4,380586.7
S01000460,352288.8,839861.4
E01014499,352288.2,177663.3
S01000641,352281.5,748370.7
95XX01S3,352276.9,379865.8
E01029180,352273.3,111991.5
E01012397,352258.3,381705.8
95XX07S1,352256.4,381320.4
95NN14S1,352243.4,337897.7
E01025537,352232.8,404813
E01025460,352225.8,421422.3
E01025408,352224.5,427836.3
E01012415,352213.3,380414.6
E01025232,352209.6,430218.5
E01019332,352205.5,529597.4
E01029012,352205.1,274487.3
E01006909,352202.3,391625.4
E01019312,352185.3,526985.5
E01025311,352178.2,430749.3
E01013988,352152.8,240408.4
E01006848,352137,392888.7
E01006850,352127.5,397826.2
S01001615,352125.3,673777.6
E01025240,352104.9,431487.2
E01012405,352103.5,382591.3
S01000331,352082.2,798210.5
E01012368,352081,386620.6
E01025131,352049.8,462953.3
E01018685,352047.5,378297.5
E01028861,352012.6,321898.8
E01029007,352011.3,274909.6
E01018688,352007.8,377777.3
E01025409,351995,427211.2
E01019365,351980.6,493386.8
E01025426,351979,428683
W01001583,351975.9,198571.9
E01006854,351964.7,396892.3
E01012370,351964.1,386331.7
E01024963,351952.1,417145.8
W01001599,351940.4,212482.5
E01025540,351938.8,406448.2
E01018372,351928.7,358861.7
E01019327,351927.5,530227.6
E01013987,351919.8,241218.9
95BB17S2,351907.5,374996.3
E01029006,351905.8,275197.8
E01014069,351900.6,238216.3
E01006911,351894.1,391723.8
E01025257,351886.8,433156
E01028887,351838.1,329380
E01014092,351835.1,239510.4
E01018690,351816.7,376599.4
S01005417,351815.5,634694.9
E01006855,351800.6,398376.7
S01005421,351791.9,635010.1
E01014496,351788.1,178616.2
95XX06S2,351753.2,379449.1
95XX02W1,351753,382169.8
S01001622,351747.3,674149.9
E01012367,351742.7,385835.3
E01012398,351738.3,381878.1
E01028932,351725.9,315699.6
E01025425,351722.8,428747.4
S01005380,351722.1,616123.1
E01006912,351712.1,393830.9
E01025466,351706.5,428097
E01012369,351692.4,386812.8
S01001626,351691.5,674333.9
E01012394,351688.6,387433.9
E01012418,351683.2,381328.6
E01012395,351675.8,388190.1
S01001610,351671.2,673739.3
E01028966,351671.1,313226.4
E01025231,351669,430211.1
E01029010,351652.1,275544.2
S01002987,351637.1,716005.2
E01025534,351631.8,405094.1
E01025233,351629.4,430613.2
E01018689,351626.9,377789
E01014082,351611.4,246959.8
E01006849,351602.8,397625.1
E01019329,351602.3,531636.8
E01028983,351601.2,315021.7
E01006853,351597.5,397036.4
E01025410,351584.8,427208.7
E01025288,351577.9,429696.5
E01019333,351573.9,529923.1
E01028886,351549,329007.9
E01019334,351547.9,529236.3
E01006872,351539.5,395471.2
E01014011,351521.3,239793.2
E01025452,351515.7,422454.4
E01025261,351512.8,431832.2
E01019330,351508.6,530539.1
E01012400,351493,382241.8
E01006870,351478.1,395756
E01013986,351476,240839
E01025536,351467.8,405375.9
E01014767,351453.1,175805.7
S01005375,351449.7,615389.3
S01000309,351448.2,798579
E01019360,351446.3,492798.3
E01014740,351445.4,168705.2
95XX07S2,351428.2,381665.2
E01025109,351426.6,465585.8
E01019364,351420.4,491960.3
E01025281,351391.3,436765.3
E01012431,351384.6,382863.2
E01006910,351384.2,391098.4
E01013989,351380.3,241373.2
E01024965,351378.5,417000.8
E01025547,351368.6,441374.5
E01028965,351362.3,313062.5
E01025467,351356.5,427658.5
E01019370,351340,493620.8
E01019383,351338.6,488265.1
E01012441,351335.8,384767.7
E01018349,351331.6,368735.5
S01002984,351330.4,715675.9
E01029009,351330.2,275676.6
S01005428,351318.2,635713.4
95XX06S1,351316.1,380029.8
E01028968,351313,313662.7
S01001661,351307.7,683770.9
95XX11S3,351306.8,379223.9
E01012425,351298,385938.2
S01001614,351293,673860.9
E01019363,351291.9,492328.2
S01005378,351290.4,615958.5
E01019361,351286.2,491635.6
S01005382,351286.2,616255
E01006851,351265.9,397772.8
E01019336,351263.3,530313.4
E01025451,351256.2,421845.7
E01014068,351252.8,238595.9
E01028898,351245.4,334436.8
E01014073,351240.4,238157.8
S01004329,351229.9,866928
E01025264,351229.1,432448.1
S01001624,351226.8,674202.3
E01012424,351219.5,385456.1
E01014010,351217.9,240235.2
E01012426,351189.7,386549.6
E01028947,351188.6,312315.1
E01029181,351184.9,114588.6
E01029048,351170,139245.9
S01004331,351167.2,867255.9
E01019369,351166.1,491147.8
S01002997,351149.3,716747.6
E01029008,351147.1,274813.1
E01012430,351137.3,383105.9
E01028948,351136.9,310939.3
E01028890,351134.2,328726.8
E01019331,351124.1,530985.4
E01025454,351121.9,425706.3
E01012393,351116.7,388354
E01028889,351115,329416.4
E01025266,351114.3,430789.1
E01025260,351081.4,431535.1
S01004281,351080.9,863661.3
E01018356,351073.3,348753.8
E01028982,351068.1,315282.7
E01006881,351059,396066.8
S01005425,351040.1,635524.7
S01002994,351016.9,716476.1
S01002989,351016.8,716092.3
95BB17S1,350995,374568.7
E01025263,350994.1,432738.9
E01028967,350986.1,312969.8
E01012416,350982.9,381274.3
S01005381,350980.6,616078.9
E01029214,350960.6,119582.7
E01025262,350960.1,432080.1
E01025424,350955.5,428160.3
95XX05W1,350951.2,381029.8
W01001554,350940.9,213071
E01014007,350926.2,242853.7
95XX17S2,350915.2,382150.3
95BB14S2,350886.8,360686
E01019371,350883.9,493946
S01000603,350882.4,738614.5
E01012375,350870.5,387460.2
E01028981,350867.8,314729
E01025549,350846.4,445023.9
S01002986,350834.9,715815.2
95XX11S2,350829.8,378969.7
E01006832,350812,395091.9
S01001608,350801.1,673543.1
S01002980,350791.1,715540.6
E01019335,350788.9,529999.6
S01005371,350787.1,614625.4
E01025105,350783.6,455136.6
S01002995,350775.1,716676.3
E01019219,350769,554434
E01014074,350755.9,239101.8
95NN09S2,350753.3,355470.8
E01006877,350753.1,395740.2
S01002999,350752.3,716870.6
E01028949,350749.2,311811.8
S01005374,350742.2,615180.6
E01028989,350740.7,313541.3
E01014070,350739.6,238410.4
S01001623,350724.6,674215.3
S01005426,350714.2,635600.1
E01019308,350704.6,521916.3
E01012427,350690.7,386036
E01012428,350680.5,382537.9
E01014086,350676.3,240495.7
E01018369,350670.9,364105.1
W01001552,350670.6,214427.8
E01006913,350629.4,392988.3
E01029052,350626.2,146937.3
S01002990,350615.2,716132.1
E01025455,350600,425087.2
95BB19S3,350581.3,374697.6
95BB13S1,350578.5,373416.1
E01020507,350577.9,89698.98
E01014072,350566,237937.8
E01025267,350558.7,430636.5
E01014097,350541.8,261827.6
E01012374,350536,387846.2
S01005395,350531.2,625623.8
E01029049,350527.5,138906.6
E01025269,350517.1,430124.2
E01014084,350505.8,241266.9
E01024975,350498.2,419856.5
S01000441,350494.7,830201
S01002983,350493.5,715630
E01006915,350491.3,396544.7
E01028986,350488.3,310583
S01005422,350482.8,635039.1
S01001612,350482,673783.3
95BB19S2,350481.5,375263.6
E01028988,350474.7,312813
E01006905,350469.9,393509.3
95XX17S1,350467.7,381787.5
E01028933,350455,314862.2
S01005372,350432,614822.1
95BB13S3,350430,374033.5
E01012429,350404.8,381985.6
E01028985,350403.8,311241.2
95XX11S1,350381.3,378253.8
S01005377,350356,615757.4
E01006919,350345.9,397195.5
S01002992,350327,716281.2
E01020531,350314.8,94372.69
E01014045,350314.7,257861.3
E01025453,350310.4,426524.9
W01001576,350309.8,212278.5
E01025273,350309.2,432333.6
S01005369,350307.5,614421.7
S01005376,350306.6,615483.7
E01028957,350302.7,315778.4
E01025503,350284.6,404784.8
S01001611,350283.8,673060.8
E01014060,350280,229967
S01002996,350278.7,716718.8
E01006880,350272.9,395378.1
95XX25W1,350269.7,380434.9
S01002985,350269.5,715822.5
E01025097,350245.4,470000.1
E01014071,350243.7,238607.7
E01025609,350240.8,450386.3
E01014076,350238.7,240079.2
E01025535,350233,404176.7
E01019224,350210.8,557003
E01025265,350187.1,431052.8
E01028958,350174,316238.8
W01001577,350168.1,212152
S01000577,350167.4,732994.7
S01000575,350158.1,732686.1
S01005379,350156.3,615897.9
E01006907,350152.2,393278.3
E01025268,350150.7,430291.7
E01028944,350146.9,313697.5
E01006876,350140.9,395755.7
E01025108,350134.9,464927.4
E01006834,350134.4,395073.9
E01029050,350133.4,139543.1
E01012376,350130.1,387160
E01028987,350125.3,312487.8
E01025505,350107.4,405162.2
E01028956,350105.5,315452
S01005373,350099.3,615009.6
E01025098,350096.7,470694.7
E01012417,350096.6,381267.7
E01029051,350092.3,138347.2
E01006889,350062.5,390259.7
W01001594,350056.6,204069
E01029060,350052.6,152057.8
W01001578,350026.9,188331.7
S01001616,350019.3,673867
E01014075,350017.3,239802.7
E01025528,350015.3,405731
E01028934,350007.9,314352.6
E01006902,350004.5,392601
E01025529,350003.2,406135.8
E01006916,349989,396538.6
E01013994,349980.4,238929.5
E01028984,349975.4,311462
95BB19S1,349943.8,374489.5
95BB23S2,349937.8,375635
S01000578,349926.6,733083.8
S01005367,349923.9,614012.7
95BB13S2,349899.4,373871.8
E01012378,349888.9,386526.3
E01025504,349886.3,404787.6
E01025169,349878.7,472447.4
E01019382,349875.6,481610.5
E01025168,349873.1,472052.9
E01006918,349872.5,396088.5
E01012443,349865.6,385351.7
E01029046,349864.8,138947.5
S01005430,349848.1,635917.9
E01028945,349818.4,313361.7
95XX22W1,349809.5,380545.8
E01025510,349809.5,410208.8
E01012379,349802.8,386118.4
W01001553,349799,212982.2
S01005368,349791.7,614222.2
S01002968,349775.4,714981.6
E01006888,349774.7,390702.7
E01013995,349773.2,238400.8
E01006885,349747.6,399849.2
E01006903,349745.7,393565.1
E01013993,349745.3,237958.1
S01000571,349734,732409.9
E01014088,349732.5,242056.7
E01006831,349726.6,394112
E01014048,349724.1,258974.3
E01006878,349721.8,395561.8
S01005363,349708.6,600954.4
E01014747,349701.6,159105.4
S01005370,349698.9,614482.7
95NN02W1,349695.1,344951
E01006835,349683.2,394524.9
E01029215,349664.3,117412.5
E01028960,349656.7,297940.3
E01025096,349655.4,470434.4
S01005427,349652.2,635696
E01012442,349650.9,385683.6
E01014852,349647.6,171923.5
S01005424,349647.3,635369.4
E01025271,349646.4,430219.2
E01025511,349640.9,412696.1
E01014059,349627.4,225195.9
95XX08S1,349617.5,381340.7
E01006833,349586.4,395130.4
S01000574,349586.2,732671.9
E01006894,349582.2,391282.1
E01006906,349581.8,393137.3
E01018370,349572.7,366787.4
E01025493,349570.1,405186.5
E01014089,349551.7,241427.9
E01028929,349533.9,314976
E01014042,349532.8,259723.1
95BB23S1,349525.1,374885.3
E01028938,349520.3,311957.5
E01025272,349509.7,431904.5
E01028939,349498.7,311442.7
E01025470,349479.4,407426.4
E01018696,349471.5,375775.4
95XX10S2,349461,379557.2
E01014085,349459.8,240850.1
E01013996,349458.4,238608.8
S01002982,349446.5,715545.1
S01005366,349441.5,613836.7
E01028930,349419.2,314128.6
95XX21W1,349418.2,381913.4
S01004252,349410.9,853406.7
E01019346,349408.3,494947.3
E01028990,349392.4,291799.8
E01006917,349388.8,396554.9
E01028888,349385.9,329515.8
E01012421,349384.4,387161.9
E01014078,349376.3,240409.5
95NN18S2,349372.4,345871.9
E01024964,349349.5,414680.4
E01013992,349344.5,237926.4
E01014047,349342,258691.7
E01006503,349328.8,388430.3
95XX23W1,349320.8,380845.2
E01025270,349320.7,430328.2
E01029047,349312.2,138769.9
E01014854,349311.3,163330
E01014041,349307.7,259275.9
E01028946,349304.4,312765.1
E01025494,349300.1,404863.3
E01006879,349298.9,395634.7
E01006904,349292.6,393971.3
E01029004,349290.2,279555.6
E01014087,349267.9,241930.5
E01025553,349265.1,442915.3
E01025527,349257.3,405995.3
E01006895,349256.8,390883.8
95NN04W1,349248.6,343872.8
S01000579,349235,733093.2
E01025558,349218.6,445869.2
E01019377,349189.3,485239.1
S01002888,349177.6,700859.9
W01001590,349174.5,193326
S01005429,349168,636007.9
E01025471,349137,407264.2
S01000576,349135.4,732783.6
S01000594,349133.6,734524.6
E01028931,349111.9,313560.2
E01012380,349107.9,385958.5
E01025482,349088.9,406387.5
S01002991,349087.8,716138.6
E01025512,349084.7,410629.2
95XX10S3,349080,380165.7
E01025088,349072.9,470082.2
E01012423,349057,387430.5
E01025492,349050.1,405499.6
E01025280,349048.9,434652.1
S01000569,349048.2,732165.5
E01018368,349044.4,366629.4
E01012419,349043.4,386893
S01004335,349032,868519.1
E01006830,349031,393560.2
E01028940,349027.8,311460
E01025548,349020.7,447139.2
E01025439,349019.5,425978.1
E01012377,349017.3,386401
S01005434,349010.3,636391.9
E01006892,349009,391939.5
E01029071,349000.4,136813.1
95BB06W1,348999.7,374044
S01000665,348999.2,752268.5
E01012388,348998.2,385598.2
S01005437,348978.6,636754.4
S01000572,348967.3,732421.2
S01002981,348962,715551.8
E01025126,348954.1,461091.4
E01013997,348940.8,238401
E01025480,348927.9,406900.7
E01006827,348915.2,392756.7
E01006893,348907.4,391470.7
E01029226,348900.8,128601
95XX08S2,348847.3,381279.6
E01006824,348836.8,396268.5
S01005432,348828.5,636048.8
E01018697,348825.4,375286.8
S01001656,348821.7,682381.9
E01006822,348811.8,395761.3
E01019343,348809.3,479779.8
E01028962,348799.6,310191.8
E01025127,348790.5,460168
E01025560,348787,445499.4
95BB12S1,348784.1,374739.2
E01014077,348783.7,240691.1
E01025469,348778.9,407638.5
S01001659,348775,683092.9
S01002851,348755.1,699990.7
E01006829,348747.3,394170.9
E01024976,348733.8,418847.2
E01028973,348728.3,312923.5
E01012390,348727.1,386010.8
E01018355,348713.8,347174
95XX10S1,348705.2,379743
E01006914,348681.8,397039.8
E01012420,348644.6,387164.6
E01006890,348642.2,391963.2
E01014737,348628,168696.3
E01025481,348611.7,406693.2
E01014083,348590.6,241238.2
E01025095,348589.5,461875.5
95NN07S2,348585.8,343846.4
95NN07S1,348584.7,343223.3
S01000573,348584.6,732647.2
S01005433,348581.2,636223.1
S01004326,348578.5,867607.9
E01025091,348573.7,462372.6
E01029224,348573.6,129654.3
95BB12S2,348557.2,375541.9
E01018695,348552.5,374490.6
E01025559,348551.6,445196.2
95BB22S2,348536.6,372772.1
E01025092,348533.5,462843
E01029074,348528.3,135662.7
E01025142,348521.4,459194.5
E01012422,348517.2,386714.8
95NN18S1,348514.4,345417.5
E01006891,348504.4,391340.3
E01028862,348488.3,323495.8
95BB22S1,348482.1,372009.8
E01014043,348478.4,258942.4
S01002924,348461.2,703338.1
E01025468,348443.6,407901.1
E01012391,348438.3,384329.4
S01000570,348428.9,731988.6
E01028963,348423.5,310557.2
S01005436,348406.8,636619.9
E01025125,348400.6,460752.6
E01014775,348400.3,170439
E01029073,348389.1,136322.3
E01013998,348387.1,267234.7
E01025090,348380.7,468608.7
E01028936,348375.6,308662.4
S01005431,348373.7,635987.8
E01014739,348372,167705.4
E01006882,348363.8,400752
95XX24S2,348351.6,381243.8
E01006823,348342,396270.2
95XX15W1,348341.9,380498
W01001588,348332.2,187791.5
E01028974,348325,312266.6
S01005362,348322.1,587510.4
S01002958,348308.4,710644.5
E01025128,348306.8,461361.5
E01025089,348292,467822.9
W01001589,348285.1,188083.5
95BB14S1,348281.2,362250.2
E01025440,348279.7,426386.3
E01025145,348278.4,460442
E01012389,348266.2,385824.5
S01002949,348262.6,707099.3
E01025141,348260.7,459826.4
E01025143,348257.2,459251
