"E01022449"	"4"
"E01022448"	"7"
"E01022441"	"12"
"E01022440"	"7"
"E01022443"	"3"
"E01022442"	"7"
"E01022445"	"5"
"E01022444"	"10"
"E01022447"	"6"
"E01012678"	"13"
"E01029219"	"2"
"E01027428"	"7"
"E01015657"	"19"
"E01029211"	"1"
"E01029210"	"1"
"E01029213"	"2"
"E01029212"	"2"
"E01029215"	"3"
"E01015654"	"47"
"E01029217"	"1"
"E01029216"	"21"
"E01003439"	"23"
"E01003438"	"11"
"E01015655"	"23"
"E01003431"	"13"
"E01003430"	"13"
"E01003433"	"9"
"E01003432"	"17"
"E01003435"	"11"
"E01003434"	"6"
"E01003437"	"13"
"E01003436"	"5"
"E01007956"	"5"
"E01007957"	"2"
"E01007954"	"7"
"E01007955"	"1"
"E01007952"	"2"
"E01007953"	"5"
"E01007950"	"7"
"E01007951"	"12"
"E01019920"	"8"
"E01019921"	"9"
"E01019922"	"10"
"E01015651"	"23"
"E01019924"	"8"
"E01019925"	"1"
"E01007958"	"2"
"E01019927"	"8"
"E01027420"	"2"
"E01002528"	"21"
"E01021239"	"2"
"E01027421"	"5"
"E01002525"	"19"
"E01002526"	"34"
"E01012672"	"62"
"E01002520"	"22"
"E01002521"	"68"
"E01002523"	"16"
"E01027423"	"9"
"E01005558"	"15"
"E01005559"	"10"
"E01005554"	"21"
"E01005555"	"5"
"E01005556"	"21"
"E01005557"	"2"
"E01005550"	"4"
"E01005551"	"16"
"E01005552"	"23"
"E01005553"	"10"
"E01019104"	"6"
"E01015659"	"9"
"E01006609"	"11"
"E01006608"	"15"
"E01006600"	"11"
"E01006603"	"22"
"E01006605"	"17"
"E01006604"	"8"
"E01006607"	"19"
"E01006606"	"25"
"E01018321"	"8"
"E01018320"	"3"
"E01018323"	"7"
"E01018322"	"8"
"E01018325"	"1"
"E01018324"	"6"
"E01018327"	"24"
"E01018326"	"332"
"E01018329"	"19"
"E01018328"	"15"
"E01004605"	"11"
"E01004604"	"11"
"E01004602"	"8"
"E01004601"	"8"
"E01017659"	"14"
"E01011803"	"14"
"E01011802"	"16"
"E01011801"	"18"
"E01011800"	"13"
"E01011807"	"7"
"E01011806"	"15"
"E01011805"	"5"
"E01011804"	"15"
"E01011809"	"9"
"E01011808"	"19"
"E01001077"	"6"
"E01001076"	"23"
"E01001075"	"8"
"E01001074"	"19"
"E01001073"	"6"
"E01001072"	"4"
"E01001071"	"7"
"E01001070"	"12"
"E01001079"	"7"
"E01001078"	"14"
"E01000386"	"19"
"E01000387"	"2"
"E01000384"	"10"
"E01017657"	"2"
"E01000382"	"3"
"E01000383"	"11"
"E01000380"	"11"
"E01000381"	"9"
"W01000537"	"5"
"W01000536"	"3"
"W01000535"	"4"
"W01000534"	"1"
"W01000533"	"9"
"W01000532"	"11"
"E01000388"	"7"
"E01000389"	"6"
"E01015483"	"1"
"E01025370"	"11"
"E01025371"	"11"
"E01001389"	"25"
"E01001388"	"19"
"E01001385"	"10"
"E01001384"	"7"
"E01001387"	"23"
"E01001386"	"18"
"E01001381"	"14"
"E01001380"	"8"
"E01001383"	"8"
"E01001382"	"4"
"E01015482"	"1"
"E01015481"	"10"
"E01019490"	"3"
"E01019491"	"14"
"E01019492"	"7"
"E01019493"	"6"
"E01019494"	"14"
"E01019495"	"8"
"E01019496"	"15"
"E01019497"	"20"
"E01019498"	"12"
"E01019499"	"15"
"E01017922"	"3"
"E01017923"	"4"
"E01017920"	"11"
"E01017921"	"8"
"E01017926"	"5"
"E01017927"	"3"
"E01017924"	"3"
"E01017925"	"4"
"E01017928"	"1"
"E01017929"	"15"
"E01015692"	"14"
"E01011374"	"12"
"E01015690"	"9"
"E01015691"	"19"
"E01015696"	"5"
"E01015697"	"3"
"E01015694"	"4"
"E01015695"	"13"
"E01001921"	"20"
"E01001920"	"51"
"E01015698"	"13"
"E01015699"	"45"
"E01011379"	"23"
"E01011378"	"30"
"E01001927"	"11"
"E01001926"	"9"
"E01019146"	"7"
"E01019147"	"11"
"E01019144"	"5"
"E01019145"	"5"
"E01019142"	"21"
"E01019143"	"35"
"E01019140"	"23"
"E01019141"	"78"
"E01027468"	"1"
"E01019148"	"1"
"E01019149"	"22"
"E01000038"	"5"
"E01000039"	"11"
"E01000034"	"17"
"E01000035"	"28"
"E01000036"	"7"
"E01000037"	"2"
"E01000030"	"13"
"E01000031"	"11"
"E01000032"	"22"
"E01000033"	"15"
"E01007569"	"19"
"E01007568"	"22"
"E01007567"	"17"
"E01007566"	"17"
"E01007565"	"26"
"E01007564"	"11"
"E01007563"	"36"
"E01007562"	"4"
"E01007561"	"5"
"E01007560"	"15"
"E01031278"	"8"
"E01016345"	"10"
"E01016344"	"5"
"E01016347"	"54"
"E01016346"	"20"
"E01016341"	"3"
"E01016340"	"5"
"E01016342"	"7"
"E01016349"	"3"
"E01016348"	"11"
"E01017698"	"6"
"E01017699"	"24"
"E01026735"	"17"
"E01026734"	"15"
"E01026733"	"9"
"E01026732"	"7"
"E01026731"	"2"
"E01026730"	"11"
"E01017690"	"6"
"E01017691"	"5"
"E01017692"	"4"
"E01017693"	"3"
"E01017694"	"5"
"E01017695"	"1"
"E01017696"	"2"
"E01017697"	"1"
"E01024469"	"8"
"E01024468"	"8"
"E01024465"	"8"
"E01024464"	"2"
"E01024467"	"4"
"E01024466"	"14"
"E01024461"	"6"
"E01024460"	"8"
"E01024463"	"5"
"E01024462"	"4"
"E01013333"	"14"
"E01013332"	"27"
"E01013331"	"41"
"E01013330"	"133"
"E01013337"	"6"
"E01013336"	"4"
"E01013335"	"15"
"E01013334"	"16"
"E01013339"	"5"
"E01013338"	"21"
"E01013599"	"3"
"E01013598"	"20"
"E01013597"	"17"
"E01013596"	"8"
"E01013595"	"41"
"E01013594"	"1"
"E01013593"	"1"
"E01013592"	"10"
"E01013591"	"47"
"E01013590"	"22"
"E01017677"	"2"
"E01014642"	"5"
"E01014643"	"11"
"E01014640"	"13"
"E01014641"	"8"
"E01021178"	"6"
"E01021179"	"11"
"E01014644"	"11"
"E01014645"	"3"
"E01021174"	"5"
"E01021176"	"6"
"E01021177"	"25"
"E01021170"	"3"
"E01021171"	"18"
"E01021172"	"2"
"E01021173"	"7"
"E01015995"	"5"
"E01015994"	"7"
"E01015997"	"5"
"E01015996"	"7"
"E01015991"	"10"
"E01015990"	"11"
"E01015993"	"8"
"E01015992"	"10"
"E01015999"	"6"
"E01015998"	"4"
"E01025417"	"10"
"E01025416"	"13"
"E01010819"	"36"
"E01010818"	"30"
"E01025413"	"10"
"E01025412"	"12"
"E01025411"	"14"
"E01025410"	"4"
"E01010813"	"29"
"E01010812"	"19"
"E01010811"	"3"
"E01010810"	"10"
"E01010817"	"34"
"E01010816"	"16"
"E01010815"	"39"
"E01010814"	"29"
"E01032104"	"12"
"E01023158"	"12"
"E01023159"	"10"
"E01023150"	"13"
"E01023151"	"14"
"E01023152"	"10"
"E01023153"	"31"
"E01023154"	"19"
"E01023155"	"21"
"E01023156"	"12"
"E01023157"	"12"
"E01032108"	"12"
"E01008009"	"16"
"E01008008"	"25"
"E01008005"	"14"
"E01008004"	"10"
"E01008007"	"20"
"E01008006"	"15"
"E01008001"	"6"
"E01008000"	"20"
"E01008003"	"9"
"E01008002"	"8"
"E01028555"	"6"
"E01028554"	"3"
"E01028557"	"12"
"E01008979"	"9"
"E01028556"	"5"
"E01008978"	"22"
"E01028551"	"8"
"E01028550"	"5"
"E01028553"	"19"
"E01028552"	"14"
"E01024421"	"13"
"E01024420"	"13"
"E01024423"	"13"
"E01022289"	"32"
"E01022288"	"40"
"E01022283"	"11"
"E01022282"	"17"
"E01022281"	"9"
"E01022280"	"4"
"E01022287"	"28"
"E01022286"	"14"
"E01022285"	"14"
"E01022284"	"19"
"E01024427"	"14"
"E01008975"	"6"
"E01024426"	"2"
"E01008974"	"18"
"E01024429"	"14"
"W01000859"	"1"
"E01024428"	"8"
"E01028908"	"14"
"E01028909"	"14"
"E01028906"	"70"
"E01028907"	"11"
"E01028904"	"17"
"E01028905"	"9"
"E01028902"	"4"
"E01028903"	"8"
"E01002728"	"20"
"E01002729"	"15"
"E01002726"	"54"
"E01002727"	"11"
"E01002724"	"67"
"E01002725"	"7"
"E01002722"	"9"
"E01002723"	"22"
"E01002720"	"26"
"E01002721"	"14"
"E01005718"	"12"
"E01005719"	"23"
"E01005716"	"7"
"E01005717"	"2"
"E01005714"	"7"
"E01005715"	"10"
"E01005712"	"10"
"E01005713"	"1"
"E01005710"	"8"
"E01005711"	"3"
"E01009842"	"6"
"E01009843"	"6"
"E01009840"	"13"
"E01009841"	"19"
"E01009846"	"1"
"E01009847"	"2"
"E01009844"	"15"
"E01009845"	"4"
"E01009848"	"9"
"E01009849"	"4"
"W01001068"	"8"
"W01001069"	"20"
"E01002094"	"15"
"E01002095"	"17"
"E01002096"	"13"
"E01002097"	"26"
"E01002090"	"10"
"E01002091"	"9"
"E01002092"	"9"
"E01002093"	"22"
"E01002098"	"39"
"E01002099"	"25"
"E01026481"	"6"
"E01026480"	"9"
"E01026483"	"2"
"E01026485"	"1"
"E01026484"	"2"
"E01026487"	"10"
"E01026486"	"7"
"E01004441"	"9"
"E01004440"	"44"
"E01004443"	"20"
"E01004442"	"7"
"E01004445"	"17"
"E01004444"	"35"
"E01004447"	"8"
"E01004446"	"23"
"E01004449"	"10"
"E01004448"	"19"
"W01000731"	"8"
"E01014686"	"15"
"W01000733"	"52"
"W01000732"	"25"
"W01000735"	"6"
"W01000734"	"34"
"W01000737"	"6"
"E01014687"	"14"
"W01000739"	"19"
"W01000738"	"21"
"E01014684"	"21"
"E01004197"	"34"
"E01004196"	"2"
"E01004195"	"18"
"E01008828"	"6"
"E01004193"	"11"
"E01004192"	"8"
"E01004191"	"7"
"E01008823"	"15"
"E01014682"	"18"
"E01008821"	"27"
"E01008820"	"11"
"E01008827"	"7"
"E01008826"	"12"
"E01008825"	"11"
"E01008824"	"8"
"E01021136"	"13"
"E01021137"	"7"
"W01000887"	"2"
"W01000886"	"28"
"W01000885"	"14"
"W01000884"	"21"
"W01000883"	"10"
"E01023026"	"14"
"W01000881"	"21"
"W01000880"	"7"
"E01023027"	"11"
"W01000889"	"13"
"W01000888"	"9"
"E01023028"	"11"
"E01023029"	"15"
"E01027745"	"11"
"E01027744"	"3"
"E01027747"	"12"
"E01027746"	"5"
"E01027741"	"5"
"E01027740"	"10"
"E01031248"	"18"
"E01027743"	"13"
"E01031243"	"10"
"E01031242"	"4"
"E01031241"	"10"
"E01027742"	"3"
"E01031247"	"4"
"E01031246"	"6"
"E01031245"	"5"
"E01031244"	"10"
"E01020340"	"3"
"E01020341"	"5"
"E01020342"	"1"
"E01020343"	"5"
"E01020344"	"5"
"E01020345"	"1"
"E01020346"	"9"
"E01020347"	"16"
"E01020348"	"20"
"E01020349"	"11"
"E01000634"	"16"
"E01000635"	"87"
"E01000632"	"18"
"E01000633"	"10"
"E01000630"	"23"
"E01000631"	"17"
"E01007361"	"9"
"E01007360"	"6"
"E01007363"	"11"
"E01007362"	"10"
"E01007365"	"8"
"E01007364"	"11"
"E01007367"	"14"
"E01007366"	"15"
"E01007369"	"45"
"E01007368"	"19"
"E01009015"	"22"
"E01009014"	"8"
"E01009017"	"8"
"E01009016"	"6"
"E01009011"	"8"
"E01009013"	"26"
"E01009012"	"3"
"E01009019"	"24"
"E01009018"	"17"
"E01032608"	"16"
"E01032609"	"3"
"E01032602"	"13"
"E01032603"	"11"
"E01032600"	"5"
"E01032601"	"3"
"E01032606"	"16"
"E01032607"	"15"
"E01032604"	"3"
"E01032605"	"2"
"E01018952"	"2"
"E01018953"	"2"
"E01018950"	"18"
"E01018951"	"3"
"E01018956"	"1"
"E01018957"	"8"
"E01018954"	"5"
"E01018955"	"7"
"E01018958"	"10"
"E01018959"	"3"
"E01006106"	"5"
"E01006107"	"23"
"E01006104"	"6"
"E01006105"	"18"
"E01006102"	"7"
"E01006103"	"4"
"E01006100"	"8"
"E01006101"	"2"
"E01006108"	"12"
"E01006109"	"10"
"E01005459"	"10"
"E01013866"	"20"
"E01013865"	"25"
"E01013864"	"28"
"E01013863"	"7"
"E01013862"	"10"
"E01013861"	"32"
"E01013860"	"11"
"E01005451"	"12"
"E01005450"	"23"
"E01005453"	"6"
"E01005452"	"8"
"E01005454"	"7"
"E01013868"	"12"
"E01031350"	"14"
"E01031352"	"3"
"E01001226"	"8"
"E01001227"	"4"
"E01001224"	"7"
"E01001225"	"47"
"E01001222"	"35"
"E01001223"	"3"
"E01001220"	"15"
"E01001221"	"124"
"E01001228"	"11"
"E01001229"	"9"
"E01016998"	"2"
"E01016999"	"18"
"E01016994"	"28"
"E01016995"	"5"
"E01016996"	"10"
"E01016997"	"7"
"E01016990"	"10"
"E01016991"	"19"
"E01016992"	"12"
"E01016993"	"8"
"E01014848"	"2"
"E01014849"	"7"
"E01010749"	"21"
"E01010748"	"8"
"E01014844"	"35"
"E01014845"	"8"
"E01014846"	"4"
"E01014847"	"21"
"E01014840"	"7"
"E01014841"	"14"
"E01014842"	"23"
"E01014843"	"5"
"E01018170"	"5"
"E01018171"	"8"
"E01018172"	"6"
"E01018173"	"2"
"E01018174"	"11"
"E01018177"	"10"
"E01018178"	"9"
"E01018179"	"5"
"E01000179"	"3"
"E01000178"	"12"
"E01000171"	"40"
"E01000170"	"15"
"E01000173"	"6"
"E01000172"	"3"
"E01000175"	"7"
"E01000174"	"11"
"E01000177"	"18"
"E01000176"	"15"
"E01015719"	"9"
"E01015718"	"19"
"E01015717"	"12"
"E01015716"	"15"
"E01015715"	"7"
"E01015714"	"8"
"E01015713"	"14"
"E01015712"	"14"
"E01015711"	"11"
"E01015710"	"11"
"E01027341"	"24"
"E01027340"	"15"
"E01027343"	"15"
"E01027342"	"17"
"E01027345"	"1"
"E01027344"	"2"
"E01027347"	"6"
"E01027346"	"11"
"E01027349"	"110"
"E01027348"	"6"
"E01017715"	"2"
"E01017714"	"3"
"E01017717"	"3"
"E01017716"	"3"
"E01017711"	"26"
"E01017710"	"4"
"E01025271"	"9"
"E01017712"	"25"
"E01017718"	"1"
"E01025279"	"9"
"E01025278"	"3"
"E01027697"	"3"
"E01027696"	"1"
"E01027695"	"1"
"E01027694"	"2"
"E01027693"	"3"
"E01027692"	"6"
"E01027691"	"12"
"E01027690"	"6"
"E01027699"	"2"
"E01027698"	"4"
"E01026566"	"9"
"E01026564"	"5"
"E01026565"	"11"
"E01025189"	"23"
"E01025188"	"19"
"E01026560"	"2"
"E01026561"	"11"
"E01006340"	"6"
"E01025184"	"19"
"E01025187"	"12"
"E01025186"	"26"
"E01025181"	"17"
"E01025180"	"5"
"E01025183"	"22"
"E01025182"	"13"
"E01021699"	"17"
"E01021698"	"13"
"E01021695"	"5"
"E01021694"	"6"
"E01021697"	"15"
"E01021696"	"23"
"E01021691"	"2"
"E01021690"	"3"
"E01021693"	"6"
"E01031761"	"23"
"E01012292"	"18"
"E01012291"	"20"
"E01012290"	"13"
"E01012297"	"7"
"E01012296"	"4"
"E01012295"	"7"
"E01012294"	"4"
"E01012299"	"29"
"E01012298"	"3"
"E01031768"	"3"
"W01001543"	"6"
"E01031769"	"3"
"E01028252"	"16"
"E01028253"	"1"
"E01028250"	"4"
"E01028251"	"3"
"E01028256"	"29"
"E01028257"	"8"
"E01028254"	"10"
"E01028255"	"6"
"E01028258"	"4"
"E01028259"	"11"
"E01024586"	"8"
"E01024587"	"14"
"E01024584"	"27"
"E01024585"	"6"
"E01024582"	"17"
"E01024583"	"14"
"E01024580"	"29"
"E01024581"	"8"
"E01024588"	"4"
"E01024589"	"4"
"W01000308"	"7"
"W01000309"	"18"
"E01021039"	"17"
"E01021038"	"11"
"E01021031"	"8"
"E01021030"	"2"
"E01021033"	"7"
"E01021032"	"8"
"E01021035"	"43"
"E01021034"	"19"
"E01021037"	"9"
"E01021036"	"7"
"E01014534"	"13"
"E01024638"	"8"
"E01024639"	"14"
"E01012879"	"9"
"E01010856"	"22"
"E01012877"	"13"
"E01012876"	"14"
"E01012875"	"22"
"E01012874"	"12"
"E01012873"	"29"
"E01012872"	"28"
"E01012871"	"29"
"E01012870"	"4"
"E01010854"	"7"
"E01014530"	"4"
"E01014531"	"11"
"E01010851"	"28"
"E01014533"	"4"
"E01014435"	"7"
"E01014434"	"5"
"E01014437"	"4"
"E01014436"	"7"
"E01014431"	"6"
"E01014430"	"5"
"E01014433"	"5"
"E01014432"	"10"
"E01014439"	"14"
"E01014438"	"6"
"E01015480"	"28"
"E01011106"	"30"
"E01015486"	"12"
"E01011104"	"9"
"E01015484"	"8"
"E01015489"	"4"
"E01015488"	"9"
"E01033755"	"17"
"E01031009"	"15"
"E01031008"	"13"
"E01031005"	"16"
"E01031004"	"21"
"E01031007"	"5"
"E01031006"	"8"
"E01031001"	"9"
"E01031000"	"2"
"E01031002"	"2"
"E01033533"	"12"
"E01033532"	"6"
"E01033531"	"9"
"E01033530"	"3"
"E01033537"	"5"
"E01033536"	"17"
"E01033535"	"2"
"E01033534"	"8"
"E01033539"	"16"
"E01033538"	"28"
"E01020638"	"2"
"E01020639"	"25"
"E01020630"	"6"
"E01020631"	"14"
"E01020632"	"14"
"E01020633"	"6"
"E01020634"	"5"
"E01020636"	"9"
"E01020637"	"6"
"E01009257"	"13"
"E01009256"	"5"
"E01009255"	"14"
"E01009254"	"10"
"E01009253"	"15"
"E01009252"	"5"
"E01009251"	"18"
"E01009250"	"13"
"E01009259"	"15"
"E01009258"	"18"
"E01022678"	"14"
"E01022679"	"10"
"E01022676"	"4"
"E01022677"	"41"
"E01022674"	"16"
"E01022675"	"2"
"E01022673"	"15"
"E01022670"	"23"
"E01022671"	"19"
"E01033754"	"53"
"W01001097"	"22"
"W01001096"	"7"
"W01001095"	"24"
"E01030842"	"8"
"E01030843"	"13"
"E01030840"	"9"
"E01030841"	"3"
"E01030846"	"3"
"E01030847"	"4"
"E01030844"	"6"
"E01030845"	"4"
"W01001093"	"14"
"E01030848"	"12"
"W01001092"	"8"
"W01001091"	"6"
"W01001090"	"6"
"E01006348"	"11"
"E01006349"	"57"
"E01022098"	"8"
"E01022099"	"8"
"E01022092"	"6"
"E01022093"	"5"
"E01022090"	"114"
"E01022091"	"9"
"E01022096"	"9"
"E01006345"	"7"
"E01022094"	"2"
"E01006347"	"18"
"E01032729"	"20"
"E01032728"	"3"
"E01032725"	"6"
"E01032724"	"8"
"E01032727"	"4"
"E01032726"	"5"
"E01032720"	"81"
"E01032722"	"27"
"W01001927"	"13"
"W01001926"	"4"
"W01001925"	"11"
"W01001924"	"18"
"E01008618"	"2"
"E01008619"	"2"
"E01003648"	"7"
"E01003649"	"1"
"E01003646"	"11"
"E01008615"	"9"
"E01008616"	"6"
"E01008617"	"16"
"E01003642"	"13"
"E01003643"	"5"
"E01008612"	"9"
"E01008613"	"33"
"E01002111"	"10"
"E01002110"	"6"
"E01002113"	"11"
"E01002112"	"9"
"E01002115"	"3"
"E01002114"	"9"
"E01002117"	"18"
"E01002116"	"3"
"E01002119"	"27"
"E01002118"	"14"
"E01005699"	"6"
"E01005698"	"6"
"E01005693"	"9"
"E01005692"	"8"
"E01005691"	"7"
"E01005690"	"4"
"E01005697"	"4"
"E01005696"	"10"
"E01005695"	"5"
"E01005694"	"9"
"E01033098"	"5"
"E01033099"	"7"
"E01033094"	"19"
"E01033095"	"10"
"E01033096"	"18"
"E01033097"	"17"
"E01033090"	"188"
"E01033091"	"5"
"E01033092"	"15"
"E01033093"	"16"
"E01004874"	"13"
"E01004875"	"23"
"E01004876"	"27"
"E01004877"	"27"
"E01004870"	"45"
"E01004871"	"16"
"E01004872"	"15"
"E01004873"	"18"
"E01004878"	"12"
"E01004879"	"15"
"W01001779"	"11"
"E01028781"	"2"
"W01000384"	"7"
"W01000385"	"5"
"W01000386"	"17"
"W01000387"	"2"
"W01000380"	"3"
"W01000381"	"8"
"W01000382"	"18"
"W01000383"	"20"
"W01000388"	"8"
"W01000389"	"11"
"E01028782"	"3"
"E01028783"	"6"
"E01004250"	"21"
"E01004251"	"17"
"E01004252"	"41"
"E01004253"	"14"
"E01004254"	"59"
"E01004255"	"17"
"E01004256"	"30"
"E01004257"	"8"
"E01004258"	"16"
"E01004259"	"73"
"E01030015"	"6"
"E01030014"	"9"
"E01030017"	"14"
"E01030016"	"9"
"E01028784"	"5"
"E01030010"	"28"
"E01030013"	"4"
"E01030012"	"15"
"E01030019"	"3"
"E01030018"	"16"
"E01016604"	"5"
"E01016605"	"7"
"E01016606"	"3"
"E01016607"	"1"
"E01016600"	"2"
"E01016601"	"1"
"E01016603"	"4"
"E01016608"	"4"
"E01016609"	"14"
"W01000960"	"20"
"W01000961"	"9"
"E01028785"	"5"
"E01028655"	"3"
"W01000964"	"11"
"W01000965"	"15"
"W01000966"	"19"
"W01000967"	"17"
"W01000968"	"13"
"W01000969"	"2"
"E01028786"	"5"
"E01030420"	"5"
"E01001758"	"11"
"E01001759"	"19"
"E01001756"	"24"
"E01001754"	"15"
"E01001755"	"18"
"E01001752"	"10"
"E01001753"	"9"
"E01001750"	"27"
"E01001751"	"20"
"E01000401"	"7"
"E01000400"	"3"
"E01000403"	"33"
"E01000402"	"8"
"E01000405"	"9"
"E01000404"	"32"
"E01000407"	"6"
"E01000406"	"7"
"E01000409"	"2"
"E01000408"	"14"
"E01028787"	"11"
"E01030425"	"9"
"E01028658"	"2"
"E01028659"	"4"
"E01007754"	"4"
"E01007755"	"1"
"E01007756"	"1"
"E01007757"	"12"
"E01007750"	"11"
"E01007751"	"15"
"E01007752"	"5"
"E01007753"	"4"
"E01007758"	"9"
"E01007759"	"10"
"E01017557"	"15"
"E01017556"	"8"
"E01017555"	"75"
"E01017554"	"6"
"E01017553"	"7"
"E01017552"	"2"
"E01017551"	"9"
"E01017550"	"20"
"E01003984"	"19"
"E01003987"	"20"
"E01003986"	"19"
"E01003981"	"49"
"E01003980"	"20"
"E01017559"	"6"
"E01017558"	"7"
"E01006807"	"2"
"E01006806"	"10"
"E01006805"	"4"
"E01006803"	"6"
"E01006802"	"10"
"E01006801"	"3"
"E01006800"	"10"
"E01006809"	"1"
"E01006808"	"2"
"E01003329"	"16"
"E01003328"	"1"
"E01003321"	"24"
"E01003320"	"22"
"E01003323"	"8"
"E01003322"	"7"
"E01003325"	"10"
"E01003324"	"32"
"E01003327"	"23"
"E01003326"	"8"
"E01019238"	"5"
"E01019239"	"2"
"E01019230"	"12"
"E01019231"	"32"
"E01019232"	"11"
"E01019233"	"11"
"E01019234"	"24"
"E01019235"	"7"
"E01019236"	"23"
"E01019237"	"12"
"E01008041"	"15"
"E01008043"	"7"
"E01008042"	"33"
"E01008045"	"7"
"E01008044"	"5"
"E01003015"	"6"
"E01003014"	"25"
"E01005868"	"8"
"E01005869"	"19"
"E01005864"	"29"
"E01005865"	"9"
"E01005866"	"14"
"E01005867"	"14"
"E01005860"	"4"
"E01005861"	"14"
"E01005862"	"5"
"E01005863"	"8"
"E01006223"	"52"
"E01006222"	"2"
"E01006221"	"11"
"E01006227"	"5"
"E01006226"	"7"
"E01006225"	"7"
"E01006224"	"1"
"E01006229"	"11"
"E01006228"	"8"
"E01025848"	"12"
"E01025849"	"22"
"E01025840"	"14"
"E01025841"	"8"
"E01025842"	"7"
"E01025843"	"9"
"E01025844"	"10"
"E01025845"	"9"
"E01025846"	"7"
"E01025847"	"10"
"E01014149"	"10"
"E01014148"	"22"
"E01014145"	"62"
"E01014144"	"10"
"E01014147"	"17"
"E01014146"	"9"
"E01014141"	"31"
"E01014140"	"18"
"E01014143"	"11"
"E01014142"	"18"
"E01000834"	"1"
"E01000835"	"21"
"E01020904"	"12"
"E01020905"	"3"
"E01020902"	"27"
"E01010579"	"2"
"E01000832"	"4"
"E01020901"	"18"
"E01010574"	"5"
"E01010575"	"17"
"E01011465"	"10"
"E01011464"	"11"
"E01011467"	"55"
"E01011466"	"17"
"E01011461"	"2"
"E01011460"	"13"
"E01011463"	"19"
"E01011462"	"3"
"E01001411"	"13"
"E01000838"	"4"
"E01001413"	"7"
"E01001412"	"25"
"E01011469"	"6"
"E01011468"	"50"
"E01001417"	"8"
"E01001416"	"3"
"W01001685"	"133"
"E01003905"	"6"
"E01003904"	"8"
"E01007280"	"2"
"E01023873"	"3"
"E01023872"	"12"
"E01023871"	"7"
"E01007281"	"6"
"E01023877"	"14"
"E01023876"	"1"
"E01023875"	"9"
"E01023874"	"7"
"E01007286"	"5"
"E01023879"	"14"
"E01023878"	"8"
"E01007287"	"5"
"E01027550"	"15"
"E01027551"	"13"
"E01027552"	"17"
"E01027553"	"18"
"E01027554"	"4"
"E01007284"	"5"
"E01027556"	"2"
"E01027557"	"7"
"E01027558"	"7"
"E01027559"	"7"
"E01003902"	"7"
"E01019514"	"3"
"E01019517"	"8"
"E01019418"	"7"
"E01019419"	"4"
"E01030325"	"8"
"E01025026"	"2"
"E01025027"	"4"
"E01025024"	"23"
"E01025025"	"13"
"E01025022"	"6"
"E01025023"	"7"
"E01025020"	"9"
"E01025021"	"11"
"E01025028"	"4"
"E01025029"	"16"
"E01009914"	"2"
"E01013289"	"7"
"E01013288"	"2"
"E01013287"	"5"
"E01013286"	"29"
"E01013285"	"7"
"E01013284"	"16"
"E01013283"	"13"
"E01013282"	"15"
"E01013281"	"14"
"E01013280"	"22"
"E01012482"	"15"
"E01012483"	"30"
"E01012480"	"26"
"E01012481"	"6"
"E01012486"	"1"
"E01012487"	"3"
"E01012485"	"4"
"E01012488"	"7"
"E01012489"	"8"
"E01013755"	"20"
"E01013754"	"25"
"E01013757"	"3"
"E01013756"	"8"
"E01013751"	"8"
"E01013750"	"3"
"E01013753"	"15"
"E01013752"	"9"
"E01013759"	"3"
"E01013758"	"8"
"E01024779"	"19"
"E01024778"	"9"
"E01028427"	"12"
"E01028426"	"1"
"E01028421"	"3"
"E01028420"	"2"
"E01028423"	"6"
"E01028422"	"2"
"E01024771"	"26"
"E01024773"	"4"
"E01024772"	"2"
"E01024775"	"13"
"E01024774"	"33"
"E01024777"	"9"
"E01024776"	"5"
"E01030257"	"25"
"E01030256"	"15"
"E01030255"	"4"
"E01030254"	"10"
"E01030253"	"14"
"E01030252"	"3"
"E01030251"	"8"
"E01030250"	"58"
"E01030259"	"4"
"E01030258"	"67"
"E01033427"	"5"
"E01033426"	"3"
"E01033429"	"7"
"E01033428"	"7"
"E01032093"	"17"
"E01027248"	"14"
"E01032091"	"4"
"E01032090"	"11"
"E01032097"	"2"
"E01032096"	"10"
"E01032095"	"13"
"E01032094"	"36"
"E01032099"	"9"
"E01032098"	"3"
"E01015434"	"1"
"E01023468"	"2"
"E01023469"	"7"
"E01015435"	"7"
"E01023460"	"2"
"E01023461"	"2"
"E01023462"	"5"
"E01023463"	"1"
"E01023464"	"8"
"E01023465"	"2"
"E01023466"	"8"
"E01023467"	"9"
"E01027240"	"14"
"E01027241"	"35"
"E01027242"	"35"
"E01027243"	"18"
"E01027244"	"26"
"E01027245"	"16"
"E01019764"	"7"
"E01023798"	"13"
"E01023799"	"4"
"E01023796"	"3"
"E01023797"	"2"
"E01023794"	"23"
"E01019765"	"9"
"E01023792"	"10"
"E01023793"	"21"
"E01023790"	"6"
"E01023791"	"10"
"E01031618"	"7"
"E01031619"	"9"
"E01031614"	"8"
"E01031615"	"6"
"E01031616"	"8"
"E01031617"	"10"
"E01031610"	"21"
"E01031611"	"6"
"E01031612"	"4"
"E01031613"	"9"
"W01001028"	"32"
"E01020849"	"16"
"E01020848"	"7"
"E01025834"	"2"
"E01020843"	"3"
"E01020842"	"25"
"E01020841"	"18"
"E01020840"	"13"
"E01020847"	"22"
"E01020846"	"6"
"E01020845"	"19"
"E01020844"	"15"
"E01008799"	"12"
"W01001881"	"30"
"W01001882"	"15"
