LSOA_CODE,School Rating,Crime per region,Crime per region/10,
E01013444,5.704,8,0.8,13.704
E01013446,5.704,8,0.8,13.704
E01013497,5.704,8,0.8,13.704
E01013504,5.704,8,0.8,13.704
E01013620,5.704,8,0.8,13.704
E01013785,5.704,8,0.8,13.704
E01013833,5.704,8,0.8,13.704
E01013849,5.704,8,0.8,13.704
E01013854,5.704,8,0.8,13.704
E01013870,5.704,8,0.8,13.704
E01013871,5.704,8,0.8,13.704
E01013875,5.704,8,0.8,13.704
E01013936,5.704,8,0.8,13.704
E01013965,5.704,8,0.8,13.704
E01013971,5.704,8,0.8,13.704
E01014110,5.704,8,0.8,13.704
E01014125,5.704,8,0.8,13.704
E01014152,5.704,8,0.8,13.704
E01014161,5.704,8,0.8,13.704
E01014162,5.704,8,0.8,13.704
E01014218,5.704,8,0.8,13.704
E01014220,5.704,8,0.8,13.704
E01014633,5.704,8,0.8,13.704
E01014809,5.704,8,0.8,14.704
E01015040,5.704,9,0.9,14.704
E01015085,5.704,9,0.9,14.704
E01015147,5.704,9,0.9,14.704
E01015218,5.704,9,0.9,14.704
E01015282,5.704,9,0.9,14.704
E01015305,5.704,9,0.9,14.704
E01015381,5.704,9,0.9,14.704
E01015382,5.704,9,0.9,14.704
E01015879,5.704,9,0.9,14.704
E01015882,5.704,9,0.9,14.704
E01015898,5.704,9,0.9,14.704
E01015921,5.704,9,0.9,14.704
E01016156,5.704,9,0.9,14.704
E01016404,5.704,9,0.9,14.704
E01016418,5.704,9,0.9,15.704
E01016725,5.704,10,1,15.704
E01016745,5.704,10,1,15.704
E01016810,5.704,10,1,15.704
E01016907,5.704,10,1,15.704
E01016908,5.704,10,1,15.704
E01016914,5.704,10,1,15.704
E01016915,5.704,10,1,15.704
E01017018,5.704,10,1,15.704
E01017027,5.704,10,1,15.704
E01017052,5.704,10,1,15.704
E01017070,5.704,10,1,15.704
E01017099,5.704,10,1,15.704
E01017112,5.704,10,1,15.704
E01017118,5.704,10,1,15.704
E01017120,5.704,10,1,15.704
E01017140,5.704,10,1,15.704
E01017145,5.704,10,1,15.704
E01017216,5.704,10,1,15.704
E01017228,5.704,10,1,15.704
E01017709,5.704,10,1,15.704
E01017712,5.704,10,1,15.704
E01017723,5.704,10,1,15.704
E01018024,5.704,10,1,15.704
E01018027,5.704,10,1,15.704
E01018029,5.704,10,1,15.704
E01018033,5.704,10,1,15.704
E01018094,5.704,10,1,16.704
E01018460,5.704,11,1.1,16.704
E01018495,5.704,11,1.1,16.704
E01018521,5.704,11,1.1,16.704
E01018623,5.704,11,1.1,16.704
E01018800,5.704,11,1.1,16.704
E01018814,5.704,11,1.1,16.704
E01018838,5.704,11,1.1,16.704
E01019024,5.704,11,1.1,16.704
E01019025,5.704,11,1.1,16.704
E01019026,5.704,11,1.1,16.704
E01019027,5.704,11,1.1,16.704
E01019037,5.704,11,1.1,16.704
E01019056,5.704,11,1.1,16.704
E01019057,5.704,11,1.1,16.704
E01019058,5.704,11,1.1,16.704
E01019452,5.704,11,1.1,16.704
E01019453,5.704,11,1.1,16.704
E01019510,5.704,11,1.1,17.704
E01019649,5.704,12,1.2,17.704
E01020000,5.704,12,1.2,17.704
E01020005,5.704,12,1.2,17.704
E01020012,5.704,12,1.2,17.704
E01020016,5.704,12,1.2,17.704
E01020040,5.704,12,1.2,17.704
E01020049,5.704,12,1.2,17.704
E01020122,5.704,12,1.2,17.704
E01020128,5.704,12,1.2,17.704
E01020209,5.704,12,1.2,17.704
E01020324,5.704,12,1.2,17.704
E01020331,5.704,12,1.2,17.704
E01020337,5.704,12,1.2,17.704
E01020338,5.704,12,1.2,17.704
E01020496,5.704,12,1.2,17.704
E01020787,5.704,12,1.2,18.704
E01020925,5.704,13,1.3,18.704
E01021274,5.704,13,1.3,18.704
E01021388,5.704,13,1.3,18.704
E01021391,5.704,13,1.3,18.704
E01021393,5.704,13,1.3,18.704
E01021417,5.704,13,1.3,18.704
E01021419,5.704,13,1.3,18.704
E01021664,5.704,13,1.3,18.704
E01021705,5.704,13,1.3,18.704
E01021714,5.704,13,1.3,19.704
E01022048,5.704,14,1.4,19.704
E01022049,5.704,14,1.4,19.704
E01022289,5.704,14,1.4,19.704
E01022319,5.704,14,1.4,19.704
E01022481,5.704,14,1.4,19.704
E01022486,5.704,14,1.4,19.704
E01022543,5.704,14,1.4,19.704
E01022566,5.704,14,1.4,19.704
E01022812,5.704,14,1.4,19.704
E01022835,5.704,14,1.4,19.704
E01022916,5.704,14,1.4,19.704
E01022966,5.704,14,1.4,19.704
E01022969,5.704,14,1.4,20.704
E01023348,5.704,15,1.5,20.704
E01023573,5.704,15,1.5,21.704
E01024248,5.704,16,1.6,21.704
E01024278,5.704,16,1.6,21.704
E01024646,5.704,16,1.6,21.704
E01024668,5.704,16,1.6,21.704
E01024670,5.704,16,1.6,21.704
E01024676,5.704,16,1.6,21.704
E01024684,5.704,16,1.6,22.704
E01024886,5.704,17,1.7,22.704
E01024899,5.704,17,1.7,22.704
E01025041,5.704,17,1.7,22.704
E01025154,5.704,17,1.7,22.704
E01025170,5.704,17,1.7,22.704
E01025173,5.704,17,1.7,22.704
E01025181,5.704,17,1.7,22.704
E01025210,5.704,17,1.7,22.704
E01025221,5.704,17,1.7,22.704
E01025222,5.704,17,1.7,22.704
E01025263,5.704,17,1.7,22.704
E01025293,5.704,17,1.7,22.704
E01025295,5.704,17,1.7,22.704
E01025482,5.704,17,1.7,22.704
E01025521,5.704,17,1.7,22.704
E01025527,5.704,17,1.7,22.704
E01025543,5.704,17,1.7,23.704
E01025580,5.704,18,1.8,23.704
E01025699,5.704,18,1.8,23.704
E01025721,5.704,18,1.8,23.704
E01025957,5.704,18,1.8,23.704
E01025961,5.704,18,1.8,23.704
E01025968,5.704,18,1.8,24.704
E01026375,5.704,19,1.9,24.704
E01026467,5.704,19,1.9,24.704
E01026474,5.704,19,1.9,24.704
E01026588,5.704,19,1.9,24.704
E01026611,5.704,19,1.9,24.704
E01026612,5.704,19,1.9,24.704
E01026613,5.704,19,1.9,24.704
E01026614,5.704,19,1.9,24.704
E01026696,5.704,19,1.9,24.704
E01026734,5.704,19,1.9,24.704
E01026777,5.704,19,1.9,24.704
E01026778,5.704,19,1.9,24.704
E01026779,5.704,19,1.9,24.704
E01026823,5.704,19,1.9,25.704
E01026952,5.704,20,2,25.704
E01027128,5.704,20,2,25.704
E01027180,5.704,20,2,25.704
E01027189,5.704,20,2,25.704
E01027334,5.704,20,2,26.704
E01027422,5.704,21,2.1,26.704
E01027524,5.704,21,2.1,27.704
E01027812,5.704,22,2.2,27.704
E01027874,5.704,22,2.2,27.704
E01027968,5.704,22,2.2,27.704
E01027970,5.704,22,2.2,27.704
E01027984,5.704,22,2.2,27.704
E01028046,5.704,22,2.2,27.704
E01028050,5.704,22,2.2,27.704
E01028055,5.704,22,2.2,27.704
E01028059,5.704,22,2.2,27.704
E01028107,5.704,22,2.2,27.704
E01028109,5.704,22,2.2,27.704
E01028114,5.704,22,2.2,27.704
E01028211,5.704,22,2.2,27.704
E01028219,5.704,22,2.2,28.704
E01028280,5.704,23,2.3,28.704
E01028526,5.704,23,2.3,28.704
E01028546,5.704,23,2.3,28.704
E01028574,5.704,23,2.3,31.704
E01029287,5.704,26,2.6,31.704
E01029298,5.704,26,2.6,33.704
E01029845,5.704,28,2.8,33.704
E01029853,5.704,28,2.8,33.704
E01029855,5.704,28,2.8,33.704
E01029857,5.704,28,2.8,33.704
E01029992,5.704,28,2.8,34.704
E01030016,5.704,29,2.9,37.704
E01030651,5.704,32,3.2,38.704
E01030709,5.704,33,3.3,38.704
E01030710,5.704,33,3.3,38.704
E01030745,5.704,33,3.3,41.704
E01031060,5.704,36,3.6,41.704
E01031090,5.704,36,3.6,41.704
E01031092,5.704,36,3.6,41.704
E01031118,5.704,36,3.6,44.704
E01031366,5.704,39,3.9,44.704
E01031370,5.704,39,3.9,57.704
E01031878,5.704,52,5.2,96.704
E01032304,5.704,91,9.1,98.704
E01032313,5.704,93,9.3,103.704
E01032333,5.704,98,9.8,6.704
E01000434,5.642,1,0.1,6.642
E01000736,5.642,1,0.1,6.642
E01000739,5.642,1,0.1,6.642
E01000969,5.642,1,0.1,7.642
E01001112,5.642,2,0.2,7.642
E01001172,5.642,2,0.2,7.642
E01001578,5.642,2,0.2,7.642
E01001588,5.642,2,0.2,7.642
E01001591,5.642,2,0.2,7.642
E01001594,5.642,2,0.2,7.642
E01001613,5.642,2,0.2,7.642
E01001635,5.642,2,0.2,7.642
E01001650,5.642,2,0.2,7.642
E01001666,5.642,2,0.2,7.642
E01001667,5.642,2,0.2,7.642
E01001678,5.642,2,0.2,7.642
E01001679,5.642,2,0.2,7.642
E01001694,5.642,2,0.2,7.642
E01001885,5.642,2,0.2,7.642
E01001910,5.642,2,0.2,7.642
E01001941,5.642,2,0.2,7.642
E01002325,5.642,2,0.2,8.642
E01002906,5.642,3,0.3,8.642
E01002907,5.642,3,0.3,8.642
E01003219,5.642,3,0.3,8.642
E01003241,5.642,3,0.3,8.642
E01003245,5.642,3,0.3,8.642
E01003267,5.642,3,0.3,8.642
E01003330,5.642,3,0.3,8.642
E01004576,5.642,3,0.3,9.642
E01004846,5.642,4,0.4,9.642
E01004861,5.642,4,0.4,9.642
E01004863,5.642,4,0.4,9.642
E01004878,5.642,4,0.4,9.642
E01004927,5.642,4,0.4,9.642
E01005066,5.642,4,0.4,9.642
E01005118,5.642,4,0.4,9.642
E01005119,5.642,4,0.4,9.642
E01005121,5.642,4,0.4,9.642
E01005123,5.642,4,0.4,9.642
E01005173,5.642,4,0.4,9.642
E01005212,5.642,4,0.4,9.642
E01005219,5.642,4,0.4,9.642
E01005243,5.642,4,0.4,9.642
E01005246,5.642,4,0.4,9.642
E01005267,5.642,4,0.4,9.642
E01005272,5.642,4,0.4,9.642
E01005274,5.642,4,0.4,9.642
E01005332,5.642,4,0.4,9.642
E01005376,5.642,4,0.4,9.642
E01005436,5.642,4,0.4,9.642
E01005437,5.642,4,0.4,9.642
E01005467,5.642,4,0.4,9.642
E01005475,5.642,4,0.4,9.642
E01005536,5.642,4,0.4,9.642
E01005568,5.642,4,0.4,9.642
E01005635,5.642,4,0.4,9.642
E01005693,5.642,4,0.4,9.642
E01005743,5.642,4,0.4,9.642
E01005747,5.642,4,0.4,9.642
E01005749,5.642,4,0.4,9.642
E01005750,5.642,4,0.4,9.642
E01005873,5.642,4,0.4,9.642
E01006242,5.642,4,0.4,9.642
E01006302,5.642,4,0.4,9.642
E01006310,5.642,4,0.4,9.642
E01006328,5.642,4,0.4,9.642
E01006334,5.642,4,0.4,9.642
E01006339,5.642,4,0.4,9.642
E01006416,5.642,4,0.4,9.642
E01006418,5.642,4,0.4,9.642
E01006428,5.642,4,0.4,9.642
E01006429,5.642,4,0.4,9.642
E01006444,5.642,4,0.4,9.642
E01006445,5.642,4,0.4,9.642
E01006497,5.642,4,0.4,9.642
E01006510,5.642,4,0.4,9.642
E01006520,5.642,4,0.4,9.642
E01006557,5.642,4,0.4,9.642
E01006566,5.642,4,0.4,9.642
E01006572,5.642,4,0.4,9.642
E01006643,5.642,4,0.4,9.642
E01006768,5.642,4,0.4,9.642
E01006784,5.642,4,0.4,10.642
E01006844,5.642,5,0.5,10.642
E01006852,5.642,5,0.5,10.642
E01006960,5.642,5,0.5,10.642
E01006962,5.642,5,0.5,10.642
E01006967,5.642,5,0.5,10.642
E01006983,5.642,5,0.5,10.642
E01007016,5.642,5,0.5,10.642
E01007162,5.642,5,0.5,10.642
E01007204,5.642,5,0.5,10.642
E01007239,5.642,5,0.5,10.642
E01007290,5.642,5,0.5,10.642
E01007377,5.642,5,0.5,10.642
E01007378,5.642,5,0.5,10.642
E01007736,5.642,5,0.5,10.642
E01007738,5.642,5,0.5,10.642
E01007739,5.642,5,0.5,10.642
E01007771,5.642,5,0.5,10.642
E01007781,5.642,5,0.5,10.642
E01007782,5.642,5,0.5,10.642
E01007838,5.642,5,0.5,10.642
E01007843,5.642,5,0.5,10.642
E01007972,5.642,5,0.5,10.642
E01008085,5.642,5,0.5,10.642
E01008109,5.642,5,0.5,10.642
E01008112,5.642,5,0.5,10.642
E01008340,5.642,5,0.5,10.642
E01008347,5.642,5,0.5,10.642
E01008451,5.642,5,0.5,10.642
E01008476,5.642,5,0.5,10.642
E01008577,5.642,5,0.5,10.642
E01008578,5.642,5,0.5,10.642
E01008581,5.642,5,0.5,10.642
E01008583,5.642,5,0.5,10.642
E01008593,5.642,5,0.5,10.642
E01008600,5.642,5,0.5,10.642
E01008601,5.642,5,0.5,10.642
E01008602,5.642,5,0.5,10.642
E01008613,5.642,5,0.5,10.642
E01008614,5.642,5,0.5,10.642
E01008662,5.642,5,0.5,10.642
E01008771,5.642,5,0.5,10.642
E01008820,5.642,5,0.5,10.642
E01008840,5.642,5,0.5,11.642
E01009082,5.642,6,0.6,11.642
E01009091,5.642,6,0.6,11.642
E01009133,5.642,6,0.6,11.642
E01009400,5.642,6,0.6,11.642
E01009476,5.642,6,0.6,11.642
E01009505,5.642,6,0.6,11.642
E01009513,5.642,6,0.6,11.642
E01009564,5.642,6,0.6,11.642
E01009577,5.642,6,0.6,11.642
E01009587,5.642,6,0.6,11.642
E01009588,5.642,6,0.6,11.642
E01009591,5.642,6,0.6,11.642
E01009596,5.642,6,0.6,11.642
E01009598,5.642,6,0.6,11.642
E01009605,5.642,6,0.6,11.642
E01009616,5.642,6,0.6,11.642
E01009619,5.642,6,0.6,11.642
E01009621,5.642,6,0.6,11.642
E01009660,5.642,6,0.6,11.642
E01009661,5.642,6,0.6,11.642
E01009835,5.642,6,0.6,11.642
E01009909,5.642,6,0.6,11.642
E01009922,5.642,6,0.6,11.642
E01009930,5.642,6,0.6,11.642
E01010055,5.642,6,0.6,11.642
E01010060,5.642,6,0.6,11.642
E01010121,5.642,6,0.6,11.642
E01010140,5.642,6,0.6,11.642
E01010145,5.642,6,0.6,11.642
E01010234,5.642,6,0.6,11.642
E01010238,5.642,6,0.6,11.642
E01010273,5.642,6,0.6,11.642
E01010275,5.642,6,0.6,11.642
E01010301,5.642,6,0.6,11.642
E01010308,5.642,6,0.6,11.642
E01010310,5.642,6,0.6,11.642
E01010363,5.642,6,0.6,11.642
E01010364,5.642,6,0.6,11.642
E01010419,5.642,6,0.6,11.642
E01010425,5.642,6,0.6,11.642
E01010430,5.642,6,0.6,11.642
E01010450,5.642,6,0.6,11.642
E01010528,5.642,6,0.6,11.642
E01010673,5.642,6,0.6,11.642
E01010681,5.642,6,0.6,11.642
E01010690,5.642,6,0.6,11.642
E01010732,5.642,6,0.6,11.642
E01010778,5.642,6,0.6,11.642
E01010779,5.642,6,0.6,11.642
E01010781,5.642,6,0.6,11.642
E01010793,5.642,6,0.6,11.642
E01010845,5.642,6,0.6,12.642
E01011041,5.642,7,0.7,12.642
E01011335,5.642,7,0.7,12.642
E01011410,5.642,7,0.7,12.642
E01011435,5.642,7,0.7,12.642
E01011616,5.642,7,0.7,12.642
E01011691,5.642,7,0.7,12.642
E01011693,5.642,7,0.7,12.642
E01011717,5.642,7,0.7,12.642
E01011805,5.642,7,0.7,12.642
E01012011,5.642,7,0.7,12.642
E01012015,5.642,7,0.7,12.642
E01012037,5.642,7,0.7,12.642
E01012078,5.642,7,0.7,12.642
E01012107,5.642,7,0.7,12.642
E01012143,5.642,7,0.7,12.642
E01012172,5.642,7,0.7,12.642
E01012175,5.642,7,0.7,12.642
E01012247,5.642,7,0.7,12.642
E01012252,5.642,7,0.7,12.642
E01012331,5.642,7,0.7,12.642
E01012440,5.642,7,0.7,12.642
E01012453,5.642,7,0.7,12.642
E01012455,5.642,7,0.7,12.642
E01012533,5.642,7,0.7,12.642
E01012601,5.642,7,0.7,12.642
E01012615,5.642,7,0.7,12.642
E01012661,5.642,7,0.7,12.642
E01012686,5.642,7,0.7,12.642
E01012689,5.642,7,0.7,12.642
E01012712,5.642,7,0.7,12.642
E01012747,5.642,7,0.7,12.642
E01012749,5.642,7,0.7,12.642
E01012803,5.642,7,0.7,12.642
E01013003,5.642,7,0.7,13.642
E01013279,5.642,8,0.8,13.642
E01013448,5.642,8,0.8,13.642
E01013622,5.642,8,0.8,13.642
E01013840,5.642,8,0.8,13.642
E01013852,5.642,8,0.8,13.642
E01013863,5.642,8,0.8,13.642
E01013912,5.642,8,0.8,13.642
E01013947,5.642,8,0.8,13.642
E01014043,5.642,8,0.8,13.642
E01014044,5.642,8,0.8,13.642
E01014045,5.642,8,0.8,13.642
E01014047,5.642,8,0.8,13.642
E01014185,5.642,8,0.8,13.642
E01014209,5.642,8,0.8,13.642
E01014229,5.642,8,0.8,13.642
E01014631,5.642,8,0.8,13.642
E01014635,5.642,8,0.8,13.642
E01014811,5.642,8,0.8,13.642
E01014828,5.642,8,0.8,14.642
E01015072,5.642,9,0.9,14.642
E01015089,5.642,9,0.9,14.642
E01015155,5.642,9,0.9,14.642
E01015166,5.642,9,0.9,14.642
E01015202,5.642,9,0.9,14.642
E01015220,5.642,9,0.9,14.642
E01015221,5.642,9,0.9,14.642
E01015232,5.642,9,0.9,14.642
E01015237,5.642,9,0.9,14.642
E01015252,5.642,9,0.9,14.642
E01015290,5.642,9,0.9,14.642
E01015425,5.642,9,0.9,14.642
E01015720,5.642,9,0.9,14.642
E01015735,5.642,9,0.9,14.642
E01015916,5.642,9,0.9,14.642
E01016150,5.642,9,0.9,14.642
E01016369,5.642,9,0.9,14.642
E01016377,5.642,9,0.9,14.642
E01016417,5.642,9,0.9,15.642
E01016687,5.642,10,1,15.642
E01016733,5.642,10,1,15.642
E01016839,5.642,10,1,15.642
E01016867,5.642,10,1,15.642
E01016911,5.642,10,1,15.642
E01016944,5.642,10,1,15.642
E01017024,5.642,10,1,15.642
E01017025,5.642,10,1,15.642
E01017042,5.642,10,1,15.642
E01017094,5.642,10,1,15.642
E01017124,5.642,10,1,15.642
E01017191,5.642,10,1,15.642
E01017215,5.642,10,1,15.642
E01017250,5.642,10,1,15.642
E01017522,5.642,10,1,15.642
E01017523,5.642,10,1,15.642
E01017711,5.642,10,1,16.642
E01018506,5.642,11,1.1,16.642
E01018741,5.642,11,1.1,16.642
E01018780,5.642,11,1.1,16.642
E01018781,5.642,11,1.1,16.642
E01018797,5.642,11,1.1,16.642
E01018803,5.642,11,1.1,16.642
E01018804,5.642,11,1.1,16.642
E01018806,5.642,11,1.1,16.642
E01018811,5.642,11,1.1,16.642
E01018812,5.642,11,1.1,16.642
E01018840,5.642,11,1.1,16.642
E01018841,5.642,11,1.1,16.642
E01018860,5.642,11,1.1,16.642
E01018898,5.642,11,1.1,16.642
E01019035,5.642,11,1.1,16.642
E01019059,5.642,11,1.1,16.642
E01019192,5.642,11,1.1,16.642
E01019218,5.642,11,1.1,16.642
E01019227,5.642,11,1.1,16.642
E01019269,5.642,11,1.1,16.642
E01019435,5.642,11,1.1,16.642
E01019451,5.642,11,1.1,17.642
E01019651,5.642,12,1.2,17.642
E01019842,5.642,12,1.2,17.642
E01019991,5.642,12,1.2,17.642
E01019992,5.642,12,1.2,17.642
E01020006,5.642,12,1.2,17.642
E01020036,5.642,12,1.2,17.642
E01020047,5.642,12,1.2,17.642
E01020079,5.642,12,1.2,17.642
E01020080,5.642,12,1.2,17.642
E01020102,5.642,12,1.2,17.642
E01020104,5.642,12,1.2,17.642
E01020129,5.642,12,1.2,17.642
E01020208,5.642,12,1.2,17.642
E01020312,5.642,12,1.2,17.642
E01020332,5.642,12,1.2,17.642
E01020333,5.642,12,1.2,17.642
E01020733,5.642,12,1.2,17.642
E01020734,5.642,12,1.2,17.642
E01020764,5.642,12,1.2,18.642
E01021390,5.642,13,1.3,18.642
E01021392,5.642,13,1.3,18.642
E01021415,5.642,13,1.3,18.642
E01021418,5.642,13,1.3,18.642
E01021642,5.642,13,1.3,18.642
E01021685,5.642,13,1.3,18.642
E01021834,5.642,13,1.3,18.642
E01021836,5.642,13,1.3,18.642
E01021994,5.642,13,1.3,18.642
E01021995,5.642,13,1.3,19.642
E01022046,5.642,14,1.4,19.642
E01022054,5.642,14,1.4,19.642
E01022161,5.642,14,1.4,19.642
E01022294,5.642,14,1.4,19.642
E01022505,5.642,14,1.4,19.642
E01022552,5.642,14,1.4,19.642
E01022967,5.642,14,1.4,20.642
E01023108,5.642,15,1.5,20.642
E01023156,5.642,15,1.5,20.642
E01023349,5.642,15,1.5,20.642
E01023350,5.642,15,1.5,20.642
E01023357,5.642,15,1.5,20.642
E01023402,5.642,15,1.5,20.642
E01023535,5.642,15,1.5,20.642
E01023539,5.642,15,1.5,20.642
E01023540,5.642,15,1.5,20.642
E01023541,5.642,15,1.5,20.642
E01023790,5.642,15,1.5,20.642
E01023806,5.642,15,1.5,20.642
E01023843,5.642,15,1.5,20.642
E01023857,5.642,15,1.5,21.642
E01024374,5.642,16,1.6,21.642
E01024384,5.642,16,1.6,21.642
E01024498,5.642,16,1.6,21.642
E01024664,5.642,16,1.6,21.642
E01024686,5.642,16,1.6,21.642
E01024695,5.642,16,1.6,22.642
E01024883,5.642,17,1.7,22.642
E01025075,5.642,17,1.7,22.642
E01025077,5.642,17,1.7,22.642
E01025083,5.642,17,1.7,22.642
E01025116,5.642,17,1.7,22.642
E01025121,5.642,17,1.7,22.642
E01025151,5.642,17,1.7,22.642
E01025185,5.642,17,1.7,22.642
E01025186,5.642,17,1.7,22.642
E01025205,5.642,17,1.7,22.642
E01025207,5.642,17,1.7,22.642
E01025284,5.642,17,1.7,22.642
E01025287,5.642,17,1.7,22.642
E01025524,5.642,17,1.7,22.642
E01025528,5.642,17,1.7,23.642
E01025557,5.642,18,1.8,23.642
E01025577,5.642,18,1.8,23.642
E01025700,5.642,18,1.8,23.642
E01025724,5.642,18,1.8,24.642
E01026312,5.642,19,1.9,24.642
E01026469,5.642,19,1.9,24.642
E01026610,5.642,19,1.9,24.642
E01026618,5.642,19,1.9,24.642
E01026642,5.642,19,1.9,24.642
E01026660,5.642,19,1.9,24.642
E01026697,5.642,19,1.9,24.642
E01026719,5.642,19,1.9,24.642
E01026736,5.642,19,1.9,24.642
E01026762,5.642,19,1.9,24.642
E01026802,5.642,19,1.9,24.642
E01026806,5.642,19,1.9,25.642
E01026855,5.642,20,2,25.642
E01026971,5.642,20,2,25.642
E01027112,5.642,20,2,25.642
E01027143,5.642,20,2,25.642
E01027149,5.642,20,2,25.642
E01027154,5.642,20,2,25.642
E01027226,5.642,20,2,25.642
E01027227,5.642,20,2,25.642
E01027259,5.642,20,2,25.642
E01027318,5.642,20,2,26.642
E01027415,5.642,21,2.1,26.642
E01027431,5.642,21,2.1,27.642
E01027818,5.642,22,2.2,27.642
E01027953,5.642,22,2.2,27.642
E01028051,5.642,22,2.2,27.642
E01028163,5.642,22,2.2,28.642
E01028249,5.642,23,2.3,28.642
E01028281,5.642,23,2.3,28.642
E01028514,5.642,23,2.3,28.642
E01028524,5.642,23,2.3,28.642
E01028527,5.642,23,2.3,28.642
E01028536,5.642,23,2.3,28.642
E01028545,5.642,23,2.3,28.642
E01028579,5.642,23,2.3,28.642
E01028580,5.642,23,2.3,28.642
E01028587,5.642,23,2.3,30.642
E01029047,5.642,25,2.5,30.642
E01029054,5.642,25,2.5,31.642
E01029300,5.642,26,2.6,33.642
E01029841,5.642,28,2.8,33.642
E01029854,5.642,28,2.8,34.642
E01030017,5.642,29,2.9,37.642
E01030645,5.642,32,3.2,38.642
E01030711,5.642,33,3.3,38.642
E01030714,5.642,33,3.3,39.642
E01030851,5.642,34,3.4,39.642
E01030857,5.642,34,3.4,41.642
E01031058,5.642,36,3.6,41.642
E01031061,5.642,36,3.6,41.642
E01031094,5.642,36,3.6,44.642
E01031351,5.642,39,3.9,44.642
E01031371,5.642,39,3.9,44.642
E01031372,5.642,39,3.9,6.642
E01000033,5.58,1,0.1,6.58
E01000368,5.58,1,0.1,6.58
E01000373,5.58,1,0.1,6.58
E01000465,5.58,1,0.1,6.58
E01000700,5.58,1,0.1,6.58
E01000701,5.58,1,0.1,6.58
E01000705,5.58,1,0.1,6.58
E01000731,5.58,1,0.1,6.58
E01000740,5.58,1,0.1,6.58
E01000741,5.58,1,0.1,6.58
E01000872,5.58,1,0.1,7.58
E01001141,5.58,2,0.2,7.58
E01001325,5.58,2,0.2,7.58
E01001558,5.58,2,0.2,7.58
E01001571,5.58,2,0.2,7.58
E01001595,5.58,2,0.2,7.58
E01001603,5.58,2,0.2,7.58
E01001621,5.58,2,0.2,7.58
E01001625,5.58,2,0.2,7.58
E01001631,5.58,2,0.2,7.58
E01001688,5.58,2,0.2,7.58
E01001711,5.58,2,0.2,7.58
E01001858,5.58,2,0.2,7.58
E01001878,5.58,2,0.2,7.58
E01001959,5.58,2,0.2,7.58
E01002091,5.58,2,0.2,7.58
E01002326,5.58,2,0.2,7.58
E01002331,5.58,2,0.2,7.58
E01002438,5.58,2,0.2,7.58
E01002505,5.58,2,0.2,7.58
E01002530,5.58,2,0.2,7.58
E01002605,5.58,2,0.2,8.58
E01002800,5.58,3,0.3,8.58
E01003937,5.58,3,0.3,8.58
E01003963,5.58,3,0.3,8.58
E01004645,5.58,3,0.3,9.58
E01004787,5.58,4,0.4,9.58
E01004793,5.58,4,0.4,9.58
E01004838,5.58,4,0.4,9.58
E01004839,5.58,4,0.4,9.58
E01004862,5.58,4,0.4,9.58
E01004869,5.58,4,0.4,9.58
E01004873,5.58,4,0.4,9.58
E01004931,5.58,4,0.4,9.58
E01004933,5.58,4,0.4,9.58
E01004939,5.58,4,0.4,9.58
E01005124,5.58,4,0.4,9.58
E01005171,5.58,4,0.4,9.58
E01005172,5.58,4,0.4,9.58
E01005217,5.58,4,0.4,9.58
E01005273,5.58,4,0.4,9.58
E01005279,5.58,4,0.4,9.58
E01005306,5.58,4,0.4,9.58
E01005386,5.58,4,0.4,9.58
E01005456,5.58,4,0.4,9.58
E01005470,5.58,4,0.4,9.58
E01005539,5.58,4,0.4,9.58
E01005543,5.58,4,0.4,9.58
E01005569,5.58,4,0.4,9.58
E01005617,5.58,4,0.4,9.58
E01005620,5.58,4,0.4,9.58
E01005636,5.58,4,0.4,9.58
E01005686,5.58,4,0.4,9.58
E01005744,5.58,4,0.4,9.58
E01005746,5.58,4,0.4,9.58
E01005751,5.58,4,0.4,9.58
E01005870,5.58,4,0.4,9.58
E01005871,5.58,4,0.4,9.58
E01005875,5.58,4,0.4,9.58
E01005902,5.58,4,0.4,9.58
E01006213,5.58,4,0.4,9.58
E01006217,5.58,4,0.4,9.58
E01006227,5.58,4,0.4,9.58
E01006228,5.58,4,0.4,9.58
E01006243,5.58,4,0.4,9.58
E01006244,5.58,4,0.4,9.58
E01006245,5.58,4,0.4,9.58
E01006249,5.58,4,0.4,9.58
E01006303,5.58,4,0.4,9.58
E01006326,5.58,4,0.4,9.58
E01006333,5.58,4,0.4,9.58
E01006335,5.58,4,0.4,9.58
E01006341,5.58,4,0.4,9.58
E01006343,5.58,4,0.4,9.58
E01006345,5.58,4,0.4,9.58
E01006346,5.58,4,0.4,9.58
E01006426,5.58,4,0.4,9.58
E01006427,5.58,4,0.4,9.58
E01006432,5.58,4,0.4,9.58
E01006449,5.58,4,0.4,9.58
E01006460,5.58,4,0.4,9.58
E01006479,5.58,4,0.4,9.58
E01006481,5.58,4,0.4,9.58
E01006502,5.58,4,0.4,9.58
E01006574,5.58,4,0.4,9.58
E01006657,5.58,4,0.4,9.58
E01006669,5.58,4,0.4,9.58
E01006773,5.58,4,0.4,9.58
E01006781,5.58,4,0.4,9.58
E01006786,5.58,4,0.4,10.58
E01006814,5.58,5,0.5,10.58
E01006818,5.58,5,0.5,10.58
E01006881,5.58,5,0.5,10.58
E01006919,5.58,5,0.5,10.58
E01007009,5.58,5,0.5,10.58
